"File","waveforms","time"
"St19_7-ch1_MO190fem.converted.ANA",12,28722.12
"St19_7-ch1_MO190fem.converted.ANA",5,28725.7
"St19_7-ch1_MO190fem.converted.ANA",99,28800
"St19_7-ch3_BA84fem.converted.ANA",1,38
"St19_7-ch3_BA84fem.converted.ANA",2,262.76
"St19_7-ch3_BA84fem.converted.ANA",1,654.2
"St19_7-ch3_BA84fem.converted.ANA",2,1264.83
"St19_7-ch3_BA84fem.converted.ANA",1,1777.45
"St19_7-ch3_BA84fem.converted.ANA",2,1798.31
"St19_7-ch3_BA84fem.converted.ANA",1,3850.31
"St19_7-ch3_BA84fem.converted.ANA",2,3929.97
"St19_7-ch3_BA84fem.converted.ANA",1,4620.61
"St19_7-ch3_BA84fem.converted.ANA",2,4824.73
"St19_7-ch3_BA84fem.converted.ANA",1,6712.8
"St19_7-ch3_BA84fem.converted.ANA",2,9380.34
"St19_7-ch3_BA84fem.converted.ANA",1,9439.11
"St19_7-ch3_BA84fem.converted.ANA",2,9446.31
"St19_7-ch3_BA84fem.converted.ANA",1,9515.7
"St19_7-ch3_BA84fem.converted.ANA",2,9591.28
"St19_7-ch3_BA84fem.converted.ANA",1,9679.18
"St19_7-ch3_BA84fem.converted.ANA",2,9731.49
"St19_7-ch3_BA84fem.converted.ANA",1,11990.99
"St19_7-ch3_BA84fem.converted.ANA",2,12073.1
"St19_7-ch3_BA84fem.converted.ANA",1,12462.35
"St19_7-ch3_BA84fem.converted.ANA",2,12509.19
"St19_7-ch3_BA84fem.converted.ANA",1,15611.95
"St19_7-ch3_BA84fem.converted.ANA",2,15679.2
"St19_7-ch3_BA84fem.converted.ANA",7,15985.56
"St19_7-ch3_BA84fem.converted.ANA",11,16024.8
"St19_7-ch3_BA84fem.converted.ANA",7,16026.88
"St19_7-ch3_BA84fem.converted.ANA",2,16055.06
"St19_7-ch3_BA84fem.converted.ANA",7,16094
"St19_7-ch3_BA84fem.converted.ANA",2,16135.99
"St19_7-ch3_BA84fem.converted.ANA",7,16153.5
"St19_7-ch3_BA84fem.converted.ANA",2,16193.04
"St19_7-ch3_BA84fem.converted.ANA",7,16214.93
"St19_7-ch3_BA84fem.converted.ANA",2,16266.07
"St19_7-ch3_BA84fem.converted.ANA",7,16314.99
"St19_7-ch3_BA84fem.converted.ANA",11,16707.36
"St19_7-ch3_BA84fem.converted.ANA",7,16712.11
"St19_7-ch3_BA84fem.converted.ANA",2,16732.59
"St19_7-ch3_BA84fem.converted.ANA",7,16747.57
"St19_7-ch3_BA84fem.converted.ANA",11,16807.64
"St19_7-ch3_BA84fem.converted.ANA",7,16812.32
"St19_7-ch3_BA84fem.converted.ANA",11,16828.68
"St19_7-ch3_BA84fem.converted.ANA",7,16834.01
"St19_7-ch3_BA84fem.converted.ANA",2,17698.01
"St19_7-ch3_BA84fem.converted.ANA",7,17718.01
"St19_7-ch3_BA84fem.converted.ANA",2,18761.53
"St19_7-ch3_BA84fem.converted.ANA",1,18788.29
"St19_7-ch3_BA84fem.converted.ANA",2,19883.96
"St19_7-ch3_BA84fem.converted.ANA",1,20141.87
"St19_7-ch3_BA84fem.converted.ANA",2,20423.04
"St19_7-ch3_BA84fem.converted.ANA",1,20935.54
"St19_7-ch3_BA84fem.converted.ANA",2,21014
"St19_7-ch3_BA84fem.converted.ANA",1,21042.28
"St19_7-ch3_BA84fem.converted.ANA",2,21065.72
"St19_7-ch3_BA84fem.converted.ANA",1,21119.3
"St19_7-ch3_BA84fem.converted.ANA",2,21169.45
"St19_7-ch3_BA84fem.converted.ANA",7,21221.38
"St19_7-ch3_BA84fem.converted.ANA",2,21274.52
"St19_7-ch3_BA84fem.converted.ANA",1,21830.41
"St19_7-ch3_BA84fem.converted.ANA",2,21951.39
"St19_7-ch3_BA84fem.converted.ANA",1,22117.47
"St19_7-ch3_BA84fem.converted.ANA",2,22159.74
"St19_7-ch3_BA84fem.converted.ANA",1,22561.04
"St19_7-ch3_BA84fem.converted.ANA",2,22862.67
"St19_7-ch3_BA84fem.converted.ANA",7,24090.6
"St19_7-ch3_BA84fem.converted.ANA",2,24138.94
"St19_7-ch3_BA84fem.converted.ANA",7,24179.75
"St19_7-ch3_BA84fem.converted.ANA",2,24220.58
"St19_7-ch3_BA84fem.converted.ANA",7,24232.08
"St19_7-ch3_BA84fem.converted.ANA",2,24244.54
"St19_7-ch3_BA84fem.converted.ANA",99,28800
"St19_7-ch5_MO190male.converted.ANA",1,64.97
"St19_7-ch5_MO190male.converted.ANA",2,76.32
"St19_7-ch5_MO190male.converted.ANA",1,128.36
"St19_7-ch5_MO190male.converted.ANA",2,136.92
"St19_7-ch5_MO190male.converted.ANA",7,191.67
"St19_7-ch5_MO190male.converted.ANA",11,254.72
"St19_7-ch5_MO190male.converted.ANA",7,260.21
"St19_7-ch5_MO190male.converted.ANA",11,286.71
"St19_7-ch5_MO190male.converted.ANA",7,290.72
"St19_7-ch5_MO190male.converted.ANA",11,338.11
"St19_7-ch5_MO190male.converted.ANA",7,342.4
"St19_7-ch5_MO190male.converted.ANA",11,373.34
"St19_7-ch5_MO190male.converted.ANA",7,386.22
"St19_7-ch5_MO190male.converted.ANA",2,420.32
"St19_7-ch5_MO190male.converted.ANA",7,434.04
"St19_7-ch5_MO190male.converted.ANA",11,448.1
"St19_7-ch5_MO190male.converted.ANA",7,451.71
"St19_7-ch5_MO190male.converted.ANA",2,472.96
"St19_7-ch5_MO190male.converted.ANA",7,487.96
"St19_7-ch5_MO190male.converted.ANA",2,512.2
"St19_7-ch5_MO190male.converted.ANA",7,540.94
"St19_7-ch5_MO190male.converted.ANA",11,551.05
"St19_7-ch5_MO190male.converted.ANA",7,553.51
"St19_7-ch5_MO190male.converted.ANA",11,563.64
"St19_7-ch5_MO190male.converted.ANA",7,566.74
"St19_7-ch5_MO190male.converted.ANA",2,574.1
"St19_7-ch5_MO190male.converted.ANA",7,1031.1
"St19_7-ch5_MO190male.converted.ANA",11,1088.17
"St19_7-ch5_MO190male.converted.ANA",7,1098.22
"St19_7-ch5_MO190male.converted.ANA",2,1107.38
"St19_7-ch5_MO190male.converted.ANA",7,1189.48
"St19_7-ch5_MO190male.converted.ANA",11,1223.09
"St19_7-ch5_MO190male.converted.ANA",7,1236.38
"St19_7-ch5_MO190male.converted.ANA",2,1262.71
"St19_7-ch5_MO190male.converted.ANA",7,1307.71
"St19_7-ch5_MO190male.converted.ANA",11,1342.87
"St19_7-ch5_MO190male.converted.ANA",7,1352.01
"St19_7-ch5_MO190male.converted.ANA",2,1506.15
"St19_7-ch5_MO190male.converted.ANA",7,1522.11
"St19_7-ch5_MO190male.converted.ANA",2,1556.37
"St19_7-ch5_MO190male.converted.ANA",7,1575.04
"St19_7-ch5_MO190male.converted.ANA",2,1586.93
"St19_7-ch5_MO190male.converted.ANA",7,1682.52
"St19_7-ch5_MO190male.converted.ANA",2,1722.12
"St19_7-ch5_MO190male.converted.ANA",7,1738.55
"St19_7-ch5_MO190male.converted.ANA",2,1746.36
"St19_7-ch5_MO190male.converted.ANA",1,1751.8
"St19_7-ch5_MO190male.converted.ANA",2,1830.19
"St19_7-ch5_MO190male.converted.ANA",1,1844.19
"St19_7-ch5_MO190male.converted.ANA",2,2057.99
"St19_7-ch5_MO190male.converted.ANA",1,3425.96
"St19_7-ch5_MO190male.converted.ANA",2,3465.41
"St19_7-ch5_MO190male.converted.ANA",7,3479.62
"St19_7-ch5_MO190male.converted.ANA",2,3486.45
"St19_7-ch5_MO190male.converted.ANA",7,3503.28
"St19_7-ch5_MO190male.converted.ANA",12,3533.84
"St19_7-ch5_MO190male.converted.ANA",2,3536.33
"St19_7-ch5_MO190male.converted.ANA",7,3721.19
"St19_7-ch5_MO190male.converted.ANA",2,3747.67
"St19_7-ch5_MO190male.converted.ANA",7,4119.07
"St19_7-ch5_MO190male.converted.ANA",2,4146.06
"St19_7-ch5_MO190male.converted.ANA",7,4211.84
"St19_7-ch5_MO190male.converted.ANA",11,4224.99
"St19_7-ch5_MO190male.converted.ANA",7,4226.56
"St19_7-ch5_MO190male.converted.ANA",11,4237.87
"St19_7-ch5_MO190male.converted.ANA",7,4239.56
"St19_7-ch5_MO190male.converted.ANA",2,4257.63
"St19_7-ch5_MO190male.converted.ANA",7,4327.47
"St19_7-ch5_MO190male.converted.ANA",11,4391.52
"St19_7-ch5_MO190male.converted.ANA",7,4393.81
"St19_7-ch5_MO190male.converted.ANA",2,4423.34
"St19_7-ch5_MO190male.converted.ANA",7,4475.89
"St19_7-ch5_MO190male.converted.ANA",11,4490.89
"St19_7-ch5_MO190male.converted.ANA",7,4496.52
"St19_7-ch5_MO190male.converted.ANA",2,4558.81
"St19_7-ch5_MO190male.converted.ANA",7,4605.28
"St19_7-ch5_MO190male.converted.ANA",11,4787.39
"St19_7-ch5_MO190male.converted.ANA",7,4789.46
"St19_7-ch5_MO190male.converted.ANA",2,4844.47
"St19_7-ch5_MO190male.converted.ANA",7,4892.2
"St19_7-ch5_MO190male.converted.ANA",2,4924.42
"St19_7-ch5_MO190male.converted.ANA",7,4936.6
"St19_7-ch5_MO190male.converted.ANA",11,4975.74
"St19_7-ch5_MO190male.converted.ANA",7,4983.53
"St19_7-ch5_MO190male.converted.ANA",2,4994.01
"St19_7-ch5_MO190male.converted.ANA",7,5083.83
"St19_7-ch5_MO190male.converted.ANA",2,5123.44
"St19_7-ch5_MO190male.converted.ANA",7,5200.04
"St19_7-ch5_MO190male.converted.ANA",11,5221.22
"St19_7-ch5_MO190male.converted.ANA",7,5227.58
"St19_7-ch5_MO190male.converted.ANA",2,5234.37
"St19_7-ch5_MO190male.converted.ANA",7,5415.14
"St19_7-ch5_MO190male.converted.ANA",2,5428.88
"St19_7-ch5_MO190male.converted.ANA",7,5444.28
"St19_7-ch5_MO190male.converted.ANA",2,5450.02
"St19_7-ch5_MO190male.converted.ANA",7,5573.44
"St19_7-ch5_MO190male.converted.ANA",2,5593.62
"St19_7-ch5_MO190male.converted.ANA",7,5783.76
"St19_7-ch5_MO190male.converted.ANA",2,5795.21
"St19_7-ch5_MO190male.converted.ANA",7,6171.84
"St19_7-ch5_MO190male.converted.ANA",11,6200.88
"St19_7-ch5_MO190male.converted.ANA",7,6203.95
"St19_7-ch5_MO190male.converted.ANA",2,6213.29
"St19_7-ch5_MO190male.converted.ANA",1,6353.24
"St19_7-ch5_MO190male.converted.ANA",2,6740.68
"St19_7-ch5_MO190male.converted.ANA",1,10406.46
"St19_7-ch5_MO190male.converted.ANA",2,10534.74
"St19_7-ch5_MO190male.converted.ANA",1,13072.34
"St19_7-ch5_MO190male.converted.ANA",2,13101.23
"St19_7-ch5_MO190male.converted.ANA",7,13150.84
"St19_7-ch5_MO190male.converted.ANA",2,13179.79
"St19_7-ch5_MO190male.converted.ANA",7,13219.59
"St19_7-ch5_MO190male.converted.ANA",2,13245.02
"St19_7-ch5_MO190male.converted.ANA",7,13270.84
"St19_7-ch5_MO190male.converted.ANA",2,13284.24
"St19_7-ch5_MO190male.converted.ANA",7,13340.04
"St19_7-ch5_MO190male.converted.ANA",2,13371.98
"St19_7-ch5_MO190male.converted.ANA",7,13446.85
"St19_7-ch5_MO190male.converted.ANA",2,13479.11
"St19_7-ch5_MO190male.converted.ANA",7,13742.45
"St19_7-ch5_MO190male.converted.ANA",2,13772.99
"St19_7-ch5_MO190male.converted.ANA",7,13903.68
"St19_7-ch5_MO190male.converted.ANA",2,13929.11
"St19_7-ch5_MO190male.converted.ANA",7,14023.08
"St19_7-ch5_MO190male.converted.ANA",2,14050.28
"St19_7-ch5_MO190male.converted.ANA",7,14247.8
"St19_7-ch5_MO190male.converted.ANA",2,14295.06
"St19_7-ch5_MO190male.converted.ANA",7,14668.42
"St19_7-ch5_MO190male.converted.ANA",11,14697.91
"St19_7-ch5_MO190male.converted.ANA",7,14702.84
"St19_7-ch5_MO190male.converted.ANA",2,14722.75
"St19_7-ch5_MO190male.converted.ANA",7,14979.64
"St19_7-ch5_MO190male.converted.ANA",2,14989.44
"St19_7-ch5_MO190male.converted.ANA",7,15752.45
"St19_7-ch5_MO190male.converted.ANA",2,15780.32
"St19_7-ch5_MO190male.converted.ANA",7,16069.22
"St19_7-ch5_MO190male.converted.ANA",2,16075.71
"St19_7-ch5_MO190male.converted.ANA",7,16089.67
"St19_7-ch5_MO190male.converted.ANA",2,16127.84
"St19_7-ch5_MO190male.converted.ANA",7,16501.54
"St19_7-ch5_MO190male.converted.ANA",2,16536.32
"St19_7-ch5_MO190male.converted.ANA",7,18117.76
"St19_7-ch5_MO190male.converted.ANA",2,18137.01
"St19_7-ch5_MO190male.converted.ANA",7,18845.87
"St19_7-ch5_MO190male.converted.ANA",2,18892.96
"St19_7-ch5_MO190male.converted.ANA",7,19905.58
"St19_7-ch5_MO190male.converted.ANA",2,19928.94
"St19_7-ch5_MO190male.converted.ANA",7,20167.36
"St19_7-ch5_MO190male.converted.ANA",2,20182.92
"St19_7-ch5_MO190male.converted.ANA",7,20228.68
"St19_7-ch5_MO190male.converted.ANA",2,20253.05
"St19_7-ch5_MO190male.converted.ANA",7,20305.58
"St19_7-ch5_MO190male.converted.ANA",2,20337.42
"St19_7-ch5_MO190male.converted.ANA",7,20422.21
"St19_7-ch5_MO190male.converted.ANA",2,20437.64
"St19_7-ch5_MO190male.converted.ANA",7,20488.4
"St19_7-ch5_MO190male.converted.ANA",2,20525.25
"St19_7-ch5_MO190male.converted.ANA",7,20602.49
"St19_7-ch5_MO190male.converted.ANA",2,20611.88
"St19_7-ch5_MO190male.converted.ANA",7,20628.31
"St19_7-ch5_MO190male.converted.ANA",2,20655.26
"St19_7-ch5_MO190male.converted.ANA",7,20806.19
"St19_7-ch5_MO190male.converted.ANA",2,20818.38
"St19_7-ch5_MO190male.converted.ANA",7,20834.49
"St19_7-ch5_MO190male.converted.ANA",2,20887.04
"St19_7-ch5_MO190male.converted.ANA",7,22683.26
"St19_7-ch5_MO190male.converted.ANA",2,22708.12
"St19_7-ch5_MO190male.converted.ANA",7,23408.34
"St19_7-ch5_MO190male.converted.ANA",2,23435.01
"St19_7-ch5_MO190male.converted.ANA",7,23571.57
"St19_7-ch5_MO190male.converted.ANA",2,23595.3
"St19_7-ch5_MO190male.converted.ANA",7,24489.56
"St19_7-ch5_MO190male.converted.ANA",2,24523.91
"St19_7-ch5_MO190male.converted.ANA",7,24649.29
"St19_7-ch5_MO190male.converted.ANA",2,24668.09
"St19_7-ch5_MO190male.converted.ANA",7,24832.49
"St19_7-ch5_MO190male.converted.ANA",2,24851.03
"St19_7-ch5_MO190male.converted.ANA",7,25922.9
"St19_7-ch5_MO190male.converted.ANA",2,25929.35
"St19_7-ch5_MO190male.converted.ANA",7,25945.14
"St19_7-ch5_MO190male.converted.ANA",2,25958.66
"St19_7-ch5_MO190male.converted.ANA",7,27339.75
"St19_7-ch5_MO190male.converted.ANA",2,27374.38
"St19_7-ch5_MO190male.converted.ANA",7,27433.72
"St19_7-ch5_MO190male.converted.ANA",2,27459.88
"St19_7-ch5_MO190male.converted.ANA",7,27479.79
"St19_7-ch5_MO190male.converted.ANA",2,27508.57
"St19_7-ch5_MO190male.converted.ANA",7,28285.92
"St19_7-ch5_MO190male.converted.ANA",2,28320.36
"St19_7-ch5_MO190male.converted.ANA",7,28388.3
"St19_7-ch5_MO190male.converted.ANA",2,28398.69
"St19_7-ch5_MO190male.converted.ANA",7,28412.75
"St19_7-ch5_MO190male.converted.ANA",2,28459.29
"St19_7-ch5_MO190male.converted.ANA",7,28650.15
"St19_7-ch5_MO190male.converted.ANA",2,28678.36
"St19_7-ch5_MO190male.converted.ANA",99,28800
"St19_7-ch8_BRA20male.converted.ANA",1,98.97
"St19_7-ch8_BRA20male.converted.ANA",2,101.57
"St19_7-ch8_BRA20male.converted.ANA",1,126.14
"St19_7-ch8_BRA20male.converted.ANA",2,212
"St19_7-ch8_BRA20male.converted.ANA",7,304.87
"St19_7-ch8_BRA20male.converted.ANA",11,644.44
"St19_7-ch8_BRA20male.converted.ANA",7,653.72
"St19_7-ch8_BRA20male.converted.ANA",11,698.36
"St19_7-ch8_BRA20male.converted.ANA",7,712.31
"St19_7-ch8_BRA20male.converted.ANA",11,735.95
"St19_7-ch8_BRA20male.converted.ANA",7,745.43
"St19_7-ch8_BRA20male.converted.ANA",11,810.5
"St19_7-ch8_BRA20male.converted.ANA",7,814.54
"St19_7-ch8_BRA20male.converted.ANA",11,843.3
"St19_7-ch8_BRA20male.converted.ANA",7,847.99
"St19_7-ch8_BRA20male.converted.ANA",11,881.39
"St19_7-ch8_BRA20male.converted.ANA",7,885.78
"St19_7-ch8_BRA20male.converted.ANA",11,895.17
"St19_7-ch8_BRA20male.converted.ANA",7,903.26
"St19_7-ch8_BRA20male.converted.ANA",11,912.03
"St19_7-ch8_BRA20male.converted.ANA",7,917.89
"St19_7-ch8_BRA20male.converted.ANA",11,940.83
"St19_7-ch8_BRA20male.converted.ANA",7,947.47
"St19_7-ch8_BRA20male.converted.ANA",11,1009.05
"St19_7-ch8_BRA20male.converted.ANA",7,1015.7
"St19_7-ch8_BRA20male.converted.ANA",11,1078.6
"St19_7-ch8_BRA20male.converted.ANA",7,1081.74
"St19_7-ch8_BRA20male.converted.ANA",2,1097.51
"St19_7-ch8_BRA20male.converted.ANA",1,1138.2
"St19_7-ch8_BRA20male.converted.ANA",2,1165.15
"St19_7-ch8_BRA20male.converted.ANA",1,1353.06
"St19_7-ch8_BRA20male.converted.ANA",2,1385.23
"St19_7-ch8_BRA20male.converted.ANA",1,1507.98
"St19_7-ch8_BRA20male.converted.ANA",2,1517.52
"St19_7-ch8_BRA20male.converted.ANA",12,1718.49
"St19_7-ch8_BRA20male.converted.ANA",2,1727.18
"St19_7-ch8_BRA20male.converted.ANA",7,1775.53
"St19_7-ch8_BRA20male.converted.ANA",12,1787.37
"St19_7-ch8_BRA20male.converted.ANA",2,1790.5
"St19_7-ch8_BRA20male.converted.ANA",7,1800.45
"St19_7-ch8_BRA20male.converted.ANA",2,1832.11
"St19_7-ch8_BRA20male.converted.ANA",7,1839.67
"St19_7-ch8_BRA20male.converted.ANA",2,1855.6
"St19_7-ch8_BRA20male.converted.ANA",7,1871.76
"St19_7-ch8_BRA20male.converted.ANA",2,1891.88
"St19_7-ch8_BRA20male.converted.ANA",7,1960.05
"St19_7-ch8_BRA20male.converted.ANA",2,1975.8
"St19_7-ch8_BRA20male.converted.ANA",7,1985.42
"St19_7-ch8_BRA20male.converted.ANA",2,1995.98
"St19_7-ch8_BRA20male.converted.ANA",7,2064.58
"St19_7-ch8_BRA20male.converted.ANA",2,2081.29
"St19_7-ch8_BRA20male.converted.ANA",7,2159.81
"St19_7-ch8_BRA20male.converted.ANA",2,2229.35
"St19_7-ch8_BRA20male.converted.ANA",7,2257.23
"St19_7-ch8_BRA20male.converted.ANA",2,2291.27
"St19_7-ch8_BRA20male.converted.ANA",1,2295.75
"St19_7-ch8_BRA20male.converted.ANA",2,2332.64
"St19_7-ch8_BRA20male.converted.ANA",1,2353.57
"St19_7-ch8_BRA20male.converted.ANA",2,2368.67
"St19_7-ch8_BRA20male.converted.ANA",7,2532.84
"St19_7-ch8_BRA20male.converted.ANA",12,2540.65
"St19_7-ch8_BRA20male.converted.ANA",2,2546.16
"St19_7-ch8_BRA20male.converted.ANA",7,2572.45
"St19_7-ch8_BRA20male.converted.ANA",2,2590.03
"St19_7-ch8_BRA20male.converted.ANA",7,2682.59
"St19_7-ch8_BRA20male.converted.ANA",12,2703.41
"St19_7-ch8_BRA20male.converted.ANA",2,2706.29
"St19_7-ch8_BRA20male.converted.ANA",7,2764.82
"St19_7-ch8_BRA20male.converted.ANA",2,2789.3
"St19_7-ch8_BRA20male.converted.ANA",7,2836.86
"St19_7-ch8_BRA20male.converted.ANA",2,2853.35
"St19_7-ch8_BRA20male.converted.ANA",7,2905.03
"St19_7-ch8_BRA20male.converted.ANA",2,2919.92
"St19_7-ch8_BRA20male.converted.ANA",7,2995.46
"St19_7-ch8_BRA20male.converted.ANA",2,3012.63
"St19_7-ch8_BRA20male.converted.ANA",7,3202.25
"St19_7-ch8_BRA20male.converted.ANA",2,3230.21
"St19_7-ch8_BRA20male.converted.ANA",7,3236.52
"St19_7-ch8_BRA20male.converted.ANA",2,3259.03
"St19_7-ch8_BRA20male.converted.ANA",7,3269.94
"St19_7-ch8_BRA20male.converted.ANA",2,3281.59
"St19_7-ch8_BRA20male.converted.ANA",7,3301
"St19_7-ch8_BRA20male.converted.ANA",2,3312.74
"St19_7-ch8_BRA20male.converted.ANA",7,3363.5
"St19_7-ch8_BRA20male.converted.ANA",2,3377.03
"St19_7-ch8_BRA20male.converted.ANA",7,3706.28
"St19_7-ch8_BRA20male.converted.ANA",11,3720.79
"St19_7-ch8_BRA20male.converted.ANA",7,3725.01
"St19_7-ch8_BRA20male.converted.ANA",2,3735.19
"St19_7-ch8_BRA20male.converted.ANA",7,3824.7
"St19_7-ch8_BRA20male.converted.ANA",2,3842.03
"St19_7-ch8_BRA20male.converted.ANA",7,4349.98
"St19_7-ch8_BRA20male.converted.ANA",11,4371.36
"St19_7-ch8_BRA20male.converted.ANA",7,4373.83
"St19_7-ch8_BRA20male.converted.ANA",11,4384.86
"St19_7-ch8_BRA20male.converted.ANA",7,4387.04
"St19_7-ch8_BRA20male.converted.ANA",11,4394.72
"St19_7-ch8_BRA20male.converted.ANA",7,4404.92
"St19_7-ch8_BRA20male.converted.ANA",2,4411.58
"St19_7-ch8_BRA20male.converted.ANA",7,4682.28
"St19_7-ch8_BRA20male.converted.ANA",2,4701.74
"St19_7-ch8_BRA20male.converted.ANA",7,4749.22
"St19_7-ch8_BRA20male.converted.ANA",2,4763
"St19_7-ch8_BRA20male.converted.ANA",7,4938.99
"St19_7-ch8_BRA20male.converted.ANA",2,4958.88
"St19_7-ch8_BRA20male.converted.ANA",7,4983.44
"St19_7-ch8_BRA20male.converted.ANA",2,5008.66
"St19_7-ch8_BRA20male.converted.ANA",7,5046.64
"St19_7-ch8_BRA20male.converted.ANA",2,5086.37
"St19_7-ch8_BRA20male.converted.ANA",7,5390.74
"St19_7-ch8_BRA20male.converted.ANA",11,5408.28
"St19_7-ch8_BRA20male.converted.ANA",7,5410.43
"St19_7-ch8_BRA20male.converted.ANA",2,5416.49
"St19_7-ch8_BRA20male.converted.ANA",7,5689.72
"St19_7-ch8_BRA20male.converted.ANA",2,5708.6
"St19_7-ch8_BRA20male.converted.ANA",7,5722.79
"St19_7-ch8_BRA20male.converted.ANA",2,5738.47
"St19_7-ch8_BRA20male.converted.ANA",1,8606.18
"St19_7-ch8_BRA20male.converted.ANA",2,8658.8
"St19_7-ch8_BRA20male.converted.ANA",1,8663.95
"St19_7-ch8_BRA20male.converted.ANA",2,8680.3
"St19_7-ch8_BRA20male.converted.ANA",1,8746.77
"St19_7-ch8_BRA20male.converted.ANA",2,8755.82
"St19_7-ch8_BRA20male.converted.ANA",7,8850.77
"St19_7-ch8_BRA20male.converted.ANA",12,8859.52
"St19_7-ch8_BRA20male.converted.ANA",2,8862.74
"St19_7-ch8_BRA20male.converted.ANA",7,8870.06
"St19_7-ch8_BRA20male.converted.ANA",11,8890.26
"St19_7-ch8_BRA20male.converted.ANA",7,8892.76
"St19_7-ch8_BRA20male.converted.ANA",2,8904.62
"St19_7-ch8_BRA20male.converted.ANA",7,8932
"St19_7-ch8_BRA20male.converted.ANA",2,8998.29
"St19_7-ch8_BRA20male.converted.ANA",7,9003.71
"St19_7-ch8_BRA20male.converted.ANA",2,9018.05
"St19_7-ch8_BRA20male.converted.ANA",7,9023.68
"St19_7-ch8_BRA20male.converted.ANA",2,9049.33
"St19_7-ch8_BRA20male.converted.ANA",1,9089.49
"St19_7-ch8_BRA20male.converted.ANA",2,9102.87
"St19_7-ch8_BRA20male.converted.ANA",1,14138.71
"St19_7-ch8_BRA20male.converted.ANA",2,14189.79
"St19_7-ch8_BRA20male.converted.ANA",7,14265.98
"St19_7-ch8_BRA20male.converted.ANA",12,14282.54
"St19_7-ch8_BRA20male.converted.ANA",2,14289.26
"St19_7-ch8_BRA20male.converted.ANA",7,14296.66
"St19_7-ch8_BRA20male.converted.ANA",12,14304.38
"St19_7-ch8_BRA20male.converted.ANA",2,14311.43
"St19_7-ch8_BRA20male.converted.ANA",7,14327
"St19_7-ch8_BRA20male.converted.ANA",2,14344.54
"St19_7-ch8_BRA20male.converted.ANA",7,14349.83
"St19_7-ch8_BRA20male.converted.ANA",2,14381.05
"St19_7-ch8_BRA20male.converted.ANA",7,14389.76
"St19_7-ch8_BRA20male.converted.ANA",2,14407.92
"St19_7-ch8_BRA20male.converted.ANA",7,14413.14
"St19_7-ch8_BRA20male.converted.ANA",11,14447.26
"St19_7-ch8_BRA20male.converted.ANA",7,14450.59
"St19_7-ch8_BRA20male.converted.ANA",2,14466.04
"St19_7-ch8_BRA20male.converted.ANA",7,14470.36
"St19_7-ch8_BRA20male.converted.ANA",2,14483.48
"St19_7-ch8_BRA20male.converted.ANA",7,14586.24
"St19_7-ch8_BRA20male.converted.ANA",2,14605.23
"St19_7-ch8_BRA20male.converted.ANA",7,14626.4
"St19_7-ch8_BRA20male.converted.ANA",12,14634.04
"St19_7-ch8_BRA20male.converted.ANA",2,14636.47
"St19_7-ch8_BRA20male.converted.ANA",7,14693.23
"St19_7-ch8_BRA20male.converted.ANA",2,14726.51
"St19_7-ch8_BRA20male.converted.ANA",7,14734.11
"St19_7-ch8_BRA20male.converted.ANA",2,14752.25
"St19_7-ch8_BRA20male.converted.ANA",1,14921.13
"St19_7-ch8_BRA20male.converted.ANA",2,16454.49
"St19_7-ch8_BRA20male.converted.ANA",7,16580.15
"St19_7-ch8_BRA20male.converted.ANA",12,16585.67
"St19_7-ch8_BRA20male.converted.ANA",2,16589.56
"St19_7-ch8_BRA20male.converted.ANA",7,16607.78
"St19_7-ch8_BRA20male.converted.ANA",12,16615.72
"St19_7-ch8_BRA20male.converted.ANA",2,16618.25
"St19_7-ch8_BRA20male.converted.ANA",7,16622.44
"St19_7-ch8_BRA20male.converted.ANA",12,16634.84
"St19_7-ch8_BRA20male.converted.ANA",2,16637.14
"St19_7-ch8_BRA20male.converted.ANA",7,16667.18
"St19_7-ch8_BRA20male.converted.ANA",12,16676.15
"St19_7-ch8_BRA20male.converted.ANA",2,16678.05
"St19_7-ch8_BRA20male.converted.ANA",7,16685.58
"St19_7-ch8_BRA20male.converted.ANA",2,16698.76
"St19_7-ch8_BRA20male.converted.ANA",7,16702.6
"St19_7-ch8_BRA20male.converted.ANA",2,16716.22
"St19_7-ch8_BRA20male.converted.ANA",1,16726.33
"St19_7-ch8_BRA20male.converted.ANA",2,16845.05
"St19_7-ch8_BRA20male.converted.ANA",1,17086.16
"St19_7-ch8_BRA20male.converted.ANA",2,17102.76
"St19_7-ch8_BRA20male.converted.ANA",1,17124.25
"St19_7-ch8_BRA20male.converted.ANA",2,17135.13
"St19_7-ch8_BRA20male.converted.ANA",1,20236.79
"St19_7-ch8_BRA20male.converted.ANA",2,20244.96
"St19_7-ch8_BRA20male.converted.ANA",12,20402.69
"St19_7-ch8_BRA20male.converted.ANA",2,20411.22
"St19_7-ch8_BRA20male.converted.ANA",7,20478.18
"St19_7-ch8_BRA20male.converted.ANA",12,20497.7
"St19_7-ch8_BRA20male.converted.ANA",2,20502.2
"St19_7-ch8_BRA20male.converted.ANA",7,20523.33
"St19_7-ch8_BRA20male.converted.ANA",12,20545.75
"St19_7-ch8_BRA20male.converted.ANA",2,20548.4
"St19_7-ch8_BRA20male.converted.ANA",7,20568.09
"St19_7-ch8_BRA20male.converted.ANA",12,20587.02
"St19_7-ch8_BRA20male.converted.ANA",2,20588.9
"St19_7-ch8_BRA20male.converted.ANA",7,20613.95
